39.101173180572,117.10191852136
39.101239328288,117.1016998738
39.101364203806,117.10141160756
39.10137386345,117.10139166518
39.101372043517,117.10129231259
39.101372043517,117.10129231259
39.100302124807,117.10130201429
39.100302124807,117.10130201429
39.100286585141,117.10099380567
39.100346083844,117.10096398193
39.100295334953,117.10092427682
39.100295334953,117.10092427682
39.099594926503,117.10090424461
39.099504977478,117.10090424461
39.099044940655,117.10090415478
39.098874911064,117.10090406495
39.098015026797,117.10091394631
39.097745033277,117.10091394631
39.09705488954,117.10090397512
39.096964867246,117.10090388529
39.096966617292,117.10100332771
39.096966617292,117.10100332771
39.096970187385,117.10175880264
39.096970187385,117.10175880264
39.096060507773,117.10177865519
39.095941363018,117.10182842132
39.095941363018,117.10182842132
39.095673671595,117.10252424877
39.095673671595,117.10252424877
39.095484032883,117.10254419115
39.095384558108,117.10257401489
39.095245951217,117.10265351493
39.095196458691,117.10268333867
39.095077732486,117.10275295735
39.094927714359,117.10275295735
39.094927714359,117.10275295735
39.094934504733,117.10314075584
39.094936534845,117.10326005081
39.094977137072,117.10566643161
39.094989387739,117.1064223557
39.095003108484,117.10728778322
39.095013679055,117.10732757816
39.09504966099,117.10974563693
39.095113014351,117.11071113569
39.095137305625,117.11102967483
39.095274862677,117.11160719544
39.095378467811,117.11188593964
39.095632719758,117.11222451099
39.09588529071,117.11243363651
39.096418990855,117.11273241292
39.096842573944,117.11303127916
39.09793396585,117.11401752878
39.097944185974,117.11403747117
39.098196888581,117.11428657128
39.098832701101,117.11482474611
39.099447648039,117.11530318363
39.09969908523,117.11544269047
39.09969908523,117.11544269047
39.100697965139,117.11635995023
39.100869460254,117.11651948929
39.101222248883,117.11682868605
39.101222248883,117.11682868605
39.101423701592,117.1169882251
39.10171600998,117.1172575371
39.102169519546,117.11767650679
39.102864722511,117.11832508336
39.103146665522,117.118584514
39.103418738049,117.11887394803
39.103438896712,117.11889389041
39.103438896712,117.11889389041
39.103600095814,117.11906358032
39.103852358013,117.11939289912
39.104104829286,117.11977216371
39.104317192828,117.12016148932
39.10448937901,117.12053087254
39.104611308969,117.12089019475
39.104753676975,117.12135955938
39.104855448224,117.12173900362
39.104937131093,117.12213848009
39.104947560176,117.12223828183
39.104989486472,117.12276765326
39.105001385417,117.12336709253
39.104972617966,117.12381660461
39.104655685262,117.12644549568
39.104655685262,117.12644549568
39.104595560278,117.12693552134
39.104464391042,117.12800585235
39.104179583566,117.12990729563
39.104005436767,117.13097861478
39.103995147533,117.13103871142
39.103943631348,117.13136919801
39.103674570653,117.13301210896
39.103453315752,117.13462573515
39.103398229403,117.13525742358
39.103334463574,117.13570864244
39.103328863938,117.13634051054
39.103328863938,117.13634051054
39.103247249185,117.13651100892
39.103194262541,117.13683206331
39.103107257965,117.13754432975
39.102972376158,117.13801594014
39.102705971577,117.13860792347
39.102317702232,117.13934058145
39.102043035541,117.13974203418
39.101667571989,117.14019379202
39.101313525652,117.14052499726
39.101131881966,117.14065552105
39.100930078427,117.14079601604
39.100717004617,117.1410370314
39.100717004617,117.1410370314
39.100304574754,117.14122774166
39.099942191654,117.14140848073
39.099076930532,117.1418100233
39.098573140771,117.14209128275
39.097897145388,117.14253315923
39.097543359967,117.14280435766
39.09726027434,117.14302543065
39.096147661123,117.14390963276
39.093556955192,117.1459500439
39.093526292891,117.14599028799
39.092199260397,117.1470661885
39.091621633568,117.14753887685
39.091621633568,117.14753887685
39.090769781057,117.14826309076
39.089450957373,117.14938983536
39.088435814448,117.1502752951
39.087978855305,117.1506778258
39.08705435629,117.15151307026
39.086748474298,117.15184517381
39.086286743282,117.1525093809
39.086286743282,117.1525093809
39.086080066031,117.15288163871
39.085738193073,117.1535458458
39.085374894339,117.15428048005
39.084722086092,117.15553846708
39.084670485695,117.15562901628
39.084494609973,117.1559510588
39.08439147882,117.156122186
39.084114921346,117.15648456245
39.083971811176,117.15665568964
39.083758195598,117.15685699991
39.083758195598,117.15685699991
39.083503620429,117.15710870511
39.083179658884,117.15733022725
39.082372444093,117.1577332071
39.082079984844,117.15787424107
39.081827644113,117.15800521401
39.081534062311,117.15820661411
39.080955227137,117.15870005332
39.080566907062,117.15916303998
39.080196649635,117.15973678771
39.080010119812,117.16009907433
